Date,BusID,StopFrom,StopTo,PassengerCount,Distance,Duration
09-10-2043,6,Medicine Equipment,Stop E,6835,92.96131458,141
10-10-2043,3,Food,Stop A,8386,50.09842561,175
11-10-2043,5,People,Stop A,22551,7.07929752,38
12-10-2043,2,People,Stop F,10750,2.819245448,71
13-10-2043,5,Medicine Equipment,Stop E,10043,4.277828609,16
14-10-2043,4,People,Stop E,11143,33.49653915,134
15-10-2043,4,Resuce Equipment,Stop C,18019,45.38370255,183
16-10-2043,5,Resuce Equipment,Stop C,1943,77.28730894,50
17-10-2043,1,Resuce Equipment,Stop D,11718,85.1723537,164
18-10-2043,3,Shelter,Stop A,21545,6.105311971,139
19-10-2043,7,Shelter,Stop E,11357,58.74280687,169
20-10-2043,2,Resuce Equipment,Stop E,9417,62.35951011,153
21-10-2043,9,People,Stop C,10076,93.25609052,149
22-10-2043,7,Medicine Equipment,Stop E,24055,35.72204366,5
23-10-2043,4,Medicine,Stop B,17191,34.87692326,164
24-10-2043,2,Medicine Equipment,Stop E,18939,85.06001646,61
25-10-2043,3,Food,Stop E,23196,89.64268232,85
26-10-2043,2,Shelter,Stop E,3825,35.2570362,92
27-10-2043,7,People,Stop B,11583,88.82371583,146
28-10-2043,5,People,Stop D,5658,44.0308134,188
29-10-2043,1,Medicine,Stop F,12830,60.57228974,149
30-10-2043,4,Medicine,Stop F,5690,68.27146363,100
31-10-2043,6,Shelter,Stop A,18643,70.48446952,89
01-11-2043,2,Resuce Equipment,Stop C,14416,87.32093091,54
02-11-2043,4,Resuce Equipment,Stop D,2289,37.80817643,29
03-11-2043,8,People,Stop A,14357,69.47379899,17
04-11-2043,4,Resuce Equipment,Stop B,7135,26.28309302,18
05-11-2043,10,Resuce Equipment,Stop B,13191,78.53733044,156
06-11-2043,3,Resuce Equipment,Stop D,4636,45.52645315,24
07-11-2043,3,Medicine,Stop F,3835,31.7232499,149
08-11-2043,8,Resuce Equipment,Stop A,24383,21.6015072,73
09-11-2043,6,People,Stop D,3054,81.51501577,109
10-11-2043,3,Medicine,Stop A,3860,79.07927037,9
11-11-2043,9,Medicine Equipment,Stop C,20851,48.42598023,94
12-11-2043,1,People,Stop B,3715,33.77146059,186
13-11-2043,7,Resuce Equipment,Stop D,9839,90.77133533,188
14-11-2043,8,Medicine,Stop C,15064,80.06151496,100
15-11-2043,8,Shelter,Stop E,8687,87.04533077,111
16-11-2043,6,Shelter,Stop F,1220,50.93392272,75
17-11-2043,8,Medicine,Stop B,13254,16.14690983,60
18-11-2043,4,Medicine Equipment,Stop A,6760,54.33906594,156
19-11-2043,3,Medicine,Stop E,21543,7.595327288,136
20-11-2043,4,Food,Stop F,10390,38.36568743,43
21-11-2043,7,Medicine,Stop A,13508,23.38325248,13
22-11-2043,3,Medicine Equipment,Stop B,19227,26.28825201,192
23-11-2043,3,Shelter,Stop B,11953,49.0197603,128
24-11-2043,9,Medicine Equipment,Stop E,4409,96.29525813,51
25-11-2043,10,Shelter,Stop F,12134,34.94453078,146
26-11-2043,9,Medicine,Stop E,18887,71.73046817,163
27-11-2043,10,Food,Stop F,13820,68.35764854,24
28-11-2043,9,Medicine Equipment,Stop D,22634,63.54711489,46
29-11-2043,3,Shelter,Stop C,25863,30.50900421,135
30-11-2043,10,Resuce Equipment,Stop E,14040,59.08912847,11
01-12-2043,9,Resuce Equipment,Stop D,23153,41.5419685,192
02-12-2043,10,Resuce Equipment,Stop D,6829,25.43446604,148
03-12-2043,7,People,Stop A,9587,88.47808901,147
04-12-2043,9,Shelter,Stop D,11174,39.18570154,196
05-12-2043,8,Resuce Equipment,Stop A,3180,79.23753566,63
06-12-2043,4,Shelter,Stop B,16681,42.45830311,197
07-12-2043,1,Shelter,Stop C,1485,7.089789678,170
08-12-2043,5,Medicine,Stop B,8793,4.021094403,77
09-12-2043,1,Resuce Equipment,Stop E,13019,13.30436222,167
10-12-2043,3,Shelter,Stop C,10879,13.10087155,23
11-12-2043,4,Medicine,Stop C,9698,5.791955075,155
12-12-2043,8,Medicine Equipment,Stop E,4213,25.29499454,117
13-12-2043,9,Medicine,Stop D,19525,82.49724368,113
14-12-2043,9,Medicine,Stop E,10400,2.160173428,7
15-12-2043,5,Resuce Equipment,Stop C,10073,64.0216193,146
16-12-2043,4,People,Stop B,24411,73.28031632,136
17-12-2043,1,Resuce Equipment,Stop A,20104,44.07892552,63
18-12-2043,3,People,Stop C,24498,42.52446845,164
19-12-2043,3,People,Stop D,9700,32.99813899,187
20-12-2043,8,Food,Stop B,5406,32.72370041,153
21-12-2043,8,Medicine,Stop E,1445,32.52391089,57
22-12-2043,3,Medicine,Stop B,20491,7.241282741,79
23-12-2043,8,Medicine Equipment,Stop E,9504,53.7088981,49
24-12-2043,2,Medicine,Stop B,19919,48.55422891,179
25-12-2043,8,Shelter,Stop A,3124,94.86188954,129
26-12-2043,9,Medicine,Stop F,11338,86.48763499,176
27-12-2043,7,Food,Stop A,19977,50.56247378,181
28-12-2043,6,Medicine,Stop E,3946,64.206543,5
29-12-2043,1,Medicine Equipment,Stop F,17228,50.24836392,25
30-12-2043,7,Shelter,Stop D,5117,81.96392164,61
31-12-2043,1,Medicine Equipment,Stop A,21193,53.55145587,39
01-01-2044,2,Food,Stop E,21959,77.25553208,141
02-01-2044,8,Shelter,Stop D,7703,46.77676492,95
03-01-2044,9,Medicine Equipment,Stop E,13022,5.191575746,75
04-01-2044,2,Food,Stop C,12843,54.68754025,162
05-01-2044,2,Medicine Equipment,Stop B,19416,11.99474959,23
06-01-2044,9,Resuce Equipment,Stop C,19523,64.67153546,150
07-01-2044,9,People,Stop F,8886,85.59411309,117
08-01-2044,5,Shelter,Stop D,2363,19.45583735,116
09-01-2044,8,Medicine Equipment,Stop C,9794,79.48003416,17
10-01-2044,5,Resuce Equipment,Stop C,16289,65.77833161,108
11-01-2044,1,Medicine,Stop E,13067,57.01906743,89
12-01-2044,1,People,Stop F,2698,9.675936996,186
13-01-2044,2,Food,Stop E,25864,55.07454303,64
14-01-2044,1,People,Stop C,9069,24.87479016,119
15-01-2044,2,Resuce Equipment,Stop D,20084,74.33130673,103
16-01-2044,5,People,Stop D,23845,99.45856777,163
17-01-2044,3,Shelter,Stop E,22858,59.36986403,109
18-01-2044,10,Medicine,Stop C,22749,92.60330125,85
19-01-2044,6,People,Stop E,12701,13.57048308,154
20-01-2044,1,Medicine Equipment,Stop F,16581,45.10544899,30
21-01-2044,7,People,Stop D,12650,15.07174029,8
22-01-2044,7,People,Stop E,18097,94.91243795,158
23-01-2044,6,Shelter,Stop D,14569,66.26823948,200
24-01-2044,10,Medicine,Stop A,10213,66.87398259,112
25-01-2044,4,Medicine Equipment,Stop C,3578,22.4122824,166
26-01-2044,1,People,Stop C,10216,5.925320983,42
27-01-2044,5,Shelter,Stop B,11984,48.33667106,185
28-01-2044,10,Shelter,Stop B,24880,41.66995453,32
29-01-2044,10,Medicine Equipment,Stop D,22609,66.10062937,45
30-01-2044,8,Medicine Equipment,Stop F,16210,5.576539336,28
31-01-2044,2,Resuce Equipment,Stop C,5422,76.11496235,89
01-02-2044,2,People,Stop E,14350,99.00525362,69
02-02-2044,5,Medicine Equipment,Stop E,15381,40.23891267,169
03-02-2044,5,Medicine,Stop D,13270,12.92276879,65
04-02-2044,7,Medicine,Stop F,22226,70.91395038,8
05-02-2044,7,People,Stop E,16310,85.30764233,194
06-02-2044,2,Medicine,Stop E,10245,59.19217692,168
07-02-2044,3,People,Stop E,3470,72.32371604,97
08-02-2044,10,Food,Stop C,16912,27.99059969,93
09-02-2044,4,Food,Stop E,11048,31.35845325,18
10-02-2044,1,Resuce Equipment,Stop E,25790,41.07219485,150
11-02-2044,5,Resuce Equipment,Stop B,12283,75.40428613,53
12-02-2044,6,Medicine Equipment,Stop D,19226,54.31841042,40
13-02-2044,4,Medicine Equipment,Stop D,19079,72.65797862,187
14-02-2044,8,People,Stop E,21770,79.95789205,55
15-02-2044,5,People,Stop A,12838,5.262945458,150
16-02-2044,1,People,Stop E,18256,1.926995101,167
17-02-2044,7,Resuce Equipment,Stop F,19291,74.0380124,107
18-02-2044,3,People,Stop F,21621,11.90477869,33
19-02-2044,6,Food,Stop D,18702,27.17225669,148
20-02-2044,7,Medicine,Stop A,10161,22.05063207,183
21-02-2044,9,Medicine Equipment,Stop D,2833,48.05721731,34
22-02-2044,5,Medicine,Stop A,21259,37.05392795,193
23-02-2044,4,Resuce Equipment,Stop D,5622,30.36829355,127
24-02-2044,6,Shelter,Stop C,3899,9.666303131,84
25-02-2044,9,Medicine,Stop C,22722,99.04498284,190
26-02-2044,3,Shelter,Stop F,7383,19.80832045,44
27-02-2044,4,Medicine Equipment,Stop B,7819,87.77856312,53
28-02-2044,8,Medicine Equipment,Stop E,19091,12.14483718,172
29-02-2044,2,People,Stop A,2140,1.969375835,131
01-03-2044,3,Shelter,Stop C,18864,31.72566324,35
02-03-2044,4,Food,Stop D,16988,49.16119314,194
03-03-2044,5,Shelter,Stop F,14824,51.07871215,156
04-03-2044,3,Medicine,Stop C,1853,48.47505109,75
05-03-2044,1,Food,Stop C,12382,46.67514982,112
06-03-2044,5,Resuce Equipment,Stop F,14315,55.73323628,10
07-03-2044,10,Shelter,Stop C,7245,3.451387811,23
08-03-2044,5,People,Stop B,9322,23.91689001,199
09-03-2044,3,Shelter,Stop F,9992,40.55973073,97
10-03-2044,9,People,Stop D,16693,50.1311738,33
11-03-2044,3,People,Stop F,12982,79.1257472,141
12-03-2044,10,Medicine,Stop B,23085,89.55424904,72
13-03-2044,4,Food,Stop A,18355,2.2396983,139
14-03-2044,5,Medicine Equipment,Stop E,9557,85.1384674,55
15-03-2044,1,Medicine,Stop A,2724,37.35922516,109
16-03-2044,10,Shelter,Stop A,16497,84.84474846,107
17-03-2044,1,Medicine Equipment,Stop F,16819,75.78418583,33
18-03-2044,1,Food,Stop E,6560,91.05796249,55
19-03-2044,6,Shelter,Stop A,15212,45.21889027,107
20-03-2044,5,Food,Stop C,21701,48.46148259,8
21-03-2044,7,Medicine,Stop C,5182,96.24112652,14
22-03-2044,6,Resuce Equipment,Stop F,10705,29.58451847,116
23-03-2044,2,People,Stop B,15952,18.13010277,7
24-03-2044,8,Food,Stop C,18962,59.61212113,101
25-03-2044,6,Medicine Equipment,Stop A,4152,30.639566,43
26-03-2044,8,Medicine,Stop E,18203,92.18830764,199
27-03-2044,2,Resuce Equipment,Stop E,6429,28.61975218,160
28-03-2044,9,Shelter,Stop D,10382,48.95335714,15
29-03-2044,8,Resuce Equipment,Stop C,19625,48.59260188,158
30-03-2044,3,People,Stop B,18196,48.62349029,112
31-03-2044,10,Food,Stop C,19947,58.41146759,100
01-04-2044,2,Shelter,Stop D,4861,25.26808993,85
02-04-2044,7,Food,Stop C,6613,40.15197296,99
03-04-2044,1,People,Stop D,15381,48.69806398,56
04-04-2044,2,Medicine,Stop A,20439,42.51217744,200
05-04-2044,3,People,Stop B,23707,23.94884376,69
06-04-2044,7,Resuce Equipment,Stop E,4507,51.59710573,17
07-04-2044,2,People,Stop E,19923,60.42330194,181
08-04-2044,5,Food,Stop D,2249,60.22121733,16
09-04-2044,4,Medicine,Stop C,4724,17.15617292,197
10-04-2044,1,Medicine Equipment,Stop A,8232,77.3275249,109
11-04-2044,8,Resuce Equipment,Stop C,3609,28.49784363,189
12-04-2044,10,Food,Stop C,13347,14.00275565,170
13-04-2044,4,Medicine,Stop A,19004,59.19329186,117
14-04-2044,7,Resuce Equipment,Stop A,5454,3.237773194,190
15-04-2044,1,Shelter,Stop C,15732,94.57248377,103
16-04-2044,7,Food,Stop D,8972,52.14115296,37
17-04-2044,3,Medicine Equipment,Stop A,19010,76.18225887,40
18-04-2044,3,Medicine Equipment,Stop A,4578,81.77072809,36
19-04-2044,3,Medicine,Stop A,20598,86.35963396,116
20-04-2044,6,Shelter,Stop C,19830,71.4368321,144
21-04-2044,7,Resuce Equipment,Stop E,3785,94.95021733,83
22-04-2044,9,Medicine,Stop E,21008,97.64075842,106
23-04-2044,1,Food,Stop A,10653,43.01390665,141
24-04-2044,9,People,Stop E,9769,3.728972126,41
25-04-2044,9,Resuce Equipment,Stop B,18134,52.7645598,147
26-04-2044,3,People,Stop B,6174,7.280041282,100
27-04-2044,4,People,Stop D,4712,17.76104892,122
28-04-2044,6,People,Stop C,23755,71.08117725,111
29-04-2044,2,Shelter,Stop F,13716,33.77050162,39
30-04-2044,8,Shelter,Stop F,5180,93.91794874,37
01-05-2044,8,Food,Stop A,7800,27.33447389,116
02-05-2044,10,Medicine,Stop C,19134,82.25064093,16
03-05-2044,2,People,Stop D,11587,78.70201244,181
04-05-2044,7,Shelter,Stop C,24758,72.73834227,141
05-05-2044,1,Medicine Equipment,Stop B,22160,41.23363603,75
06-05-2044,8,Medicine Equipment,Stop B,23021,63.02033203,195
07-05-2044,1,Resuce Equipment,Stop F,6279,59.52676145,74
08-05-2044,10,Shelter,Stop A,7651,64.31053395,156
09-05-2044,1,Food,Stop E,14677,20.06027444,37
10-05-2044,2,Food,Stop F,7333,36.56228958,178
11-05-2044,9,Shelter,Stop A,13025,24.17439285,113
12-05-2044,10,People,Stop F,24594,46.42935485,12
13-05-2044,7,People,Stop B,9490,48.28633338,46
14-05-2044,10,Food,Stop F,18900,33.41828565,36
15-05-2044,3,People,Stop A,15161,54.21158796,133
16-05-2044,8,Food,Stop A,12930,76.83698335,186
17-05-2044,3,Medicine,Stop C,10845,30.43585035,196
18-05-2044,3,Medicine,Stop D,19415,27.01196107,54
19-05-2044,3,Food,Stop D,11146,75.28210066,74
20-05-2044,10,Medicine Equipment,Stop E,13575,22.73264628,89
21-05-2044,8,Resuce Equipment,Stop C,5786,19.44369119,40
22-05-2044,4,Resuce Equipment,Stop C,22207,45.25054231,23
23-05-2044,9,People,Stop B,11584,51.65275638,97
24-05-2044,9,Food,Stop F,10697,11.94123916,78
25-05-2044,9,Shelter,Stop E,9951,81.28462651,183
26-05-2044,5,Shelter,Stop C,14966,19.76696503,166
27-05-2044,5,Food,Stop A,3402,87.24149839,117
28-05-2044,8,Medicine,Stop C,18727,54.32937594,164
29-05-2044,6,Food,Stop B,12905,98.88702622,25
30-05-2044,3,Medicine,Stop A,21947,11.9954526,107
31-05-2044,3,Resuce Equipment,Stop E,8854,26.86775543,106
01-06-2044,3,Shelter,Stop C,3272,44.76292104,98
02-06-2044,7,Shelter,Stop D,17779,7.551514552,81
03-06-2044,6,People,Stop C,7774,55.98087239,19
04-06-2044,3,Medicine Equipment,Stop B,18626,33.34630743,100
05-06-2044,10,Resuce Equipment,Stop C,9607,63.60863615,18
06-06-2044,6,People,Stop B,18297,57.20606911,113
07-06-2044,4,Food,Stop B,13158,29.61265832,178
08-06-2044,8,Food,Stop A,14591,74.16361569,186
09-06-2044,7,Shelter,Stop A,7267,34.89616975,65
10-06-2044,3,Medicine Equipment,Stop E,2858,17.47775232,125
11-06-2044,6,Shelter,Stop C,8100,3.890573955,157
12-06-2044,7,Shelter,Stop E,12366,67.77242287,198
13-06-2044,5,Medicine,Stop E,1736,7.27448677,183
14-06-2044,10,Resuce Equipment,Stop C,14709,17.93901419,31
15-06-2044,3,Medicine,Stop D,16685,39.06075881,34
16-06-2044,2,Resuce Equipment,Stop A,7404,99.5924385,158
17-06-2044,3,Shelter,Stop F,19580,90.38335696,200
18-06-2044,7,People,Stop C,3413,69.32641005,45
19-06-2044,6,Resuce Equipment,Stop C,22737,64.21371564,104
20-06-2044,7,Resuce Equipment,Stop D,13586,31.71419587,164
21-06-2044,3,Shelter,Stop C,3178,17.29682637,94
22-06-2044,5,Shelter,Stop C,9032,75.35754048,159
23-06-2044,5,Food,Stop B,22090,67.58020759,9
24-06-2044,9,Medicine,Stop E,11066,61.30530116,161
25-06-2044,6,People,Stop D,20597,57.67123734,46
26-06-2044,10,Medicine,Stop A,7393,59.81880764,79
27-06-2044,8,Resuce Equipment,Stop A,2091,42.3356574,61
28-06-2044,4,People,Stop D,10135,33.14527812,119
29-06-2044,3,Medicine,Stop A,4250,93.38687396,88
30-06-2044,7,People,Stop F,13252,97.16963664,111
01-07-2044,5,People,Stop E,5315,88.45303049,9
02-07-2044,8,Resuce Equipment,Stop E,8763,79.51265543,189
03-07-2044,8,Medicine Equipment,Stop B,9559,32.72479073,87
04-07-2044,5,Food,Stop C,20287,37.82657756,131
05-07-2044,3,Medicine,Stop B,16804,95.73393901,195
06-07-2044,9,Food,Stop B,14599,96.68714776,11
07-07-2044,9,Shelter,Stop E,23302,41.79422192,88
08-07-2044,6,People,Stop E,2844,61.58955796,39
09-07-2044,1,Food,Stop F,4570,15.69245303,21
10-07-2044,2,Resuce Equipment,Stop A,20136,50.81470757,115
11-07-2044,3,Medicine,Stop B,18684,81.11591485,24
12-07-2044,1,Medicine Equipment,Stop A,3348,39.44361605,133
13-07-2044,10,Food,Stop F,21805,32.89609441,105
14-07-2044,5,Medicine Equipment,Stop C,23380,80.30253176,158
15-07-2044,1,Medicine Equipment,Stop C,1367,68.14385565,37
16-07-2044,10,People,Stop D,9600,43.17281918,36
17-07-2044,10,People,Stop A,23860,29.82701119,119
18-07-2044,10,Medicine,Stop F,21943,36.86438241,116
19-07-2044,2,Medicine Equipment,Stop C,6146,41.95567583,71
20-07-2044,3,Medicine,Stop F,21413,52.28459925,102
21-07-2044,3,Medicine Equipment,Stop C,21234,46.24770524,58
22-07-2044,7,People,Stop F,4057,7.657047435,134
23-07-2044,8,Shelter,Stop E,17406,27.12798425,105
24-07-2044,7,Medicine,Stop D,24401,59.06757523,160
25-07-2044,5,People,Stop B,9836,57.01442259,19
26-07-2044,5,Medicine,Stop D,13737,66.79302578,141
27-07-2044,3,People,Stop D,24592,18.99008455,94
28-07-2044,10,Resuce Equipment,Stop E,14228,94.16447708,78
29-07-2044,9,Medicine Equipment,Stop B,18922,83.74756521,130
30-07-2044,1,Food,Stop E,14942,91.4565755,96
31-07-2044,1,Medicine Equipment,Stop C,24700,22.78246852,68
01-08-2044,6,Shelter,Stop A,7790,67.43077116,11
02-08-2044,5,Shelter,Stop F,13047,37.2551787,192
03-08-2044,6,People,Stop B,8256,50.65700095,87
04-08-2044,10,Resuce Equipment,Stop E,13037,25.55711707,111
05-08-2044,10,People,Stop F,15330,18.46112069,118
06-08-2044,5,Medicine,Stop F,9921,19.33059009,135
07-08-2044,7,Food,Stop C,22826,39.57777187,17
08-08-2044,1,Medicine,Stop B,24354,6.524550352,94
09-08-2044,9,Medicine,Stop C,2632,3.490498052,148
10-08-2044,5,Shelter,Stop A,21383,35.7256198,109
11-08-2044,8,Resuce Equipment,Stop B,16966,97.02445182,45
12-08-2044,8,Shelter,Stop C,20136,8.154764756,156
13-08-2044,5,Medicine,Stop D,20658,2.805193974,81
14-08-2044,2,Medicine Equipment,Stop D,4199,74.74465024,16
15-08-2044,3,Medicine,Stop E,17012,75.75712048,106
16-08-2044,1,Medicine Equipment,Stop F,5570,65.55580241,156
17-08-2044,9,Medicine,Stop A,10119,72.44851228,114
18-08-2044,4,Medicine Equipment,Stop C,2559,70.86798656,95
19-08-2044,8,Medicine,Stop A,20437,12.653625,161
20-08-2044,4,Food,Stop E,6588,57.67914867,50
21-08-2044,7,Shelter,Stop D,21116,90.821785,160
22-08-2044,6,Shelter,Stop E,6762,74.33001838,70
23-08-2044,2,Shelter,Stop D,5055,50.06982853,184
24-08-2044,10,Food,Stop D,17802,55.05048237,121
25-08-2044,3,People,Stop C,8803,92.25518653,29
26-08-2044,7,Medicine Equipment,Stop E,12163,91.07872404,56
27-08-2044,3,Medicine,Stop B,22883,60.95856538,121
28-08-2044,10,Food,Stop D,7010,89.9085563,179
29-08-2044,6,Medicine Equipment,Stop B,3149,45.57587812,149
30-08-2044,2,Medicine Equipment,Stop C,17618,75.12772498,10
31-08-2044,1,Shelter,Stop C,7362,46.21651459,111
01-09-2044,9,Shelter,Stop E,13073,22.02885978,179
02-09-2044,10,Medicine,Stop E,2504,19.40883221,153
03-09-2044,3,Food,Stop E,15834,30.54326479,180
04-09-2044,3,Resuce Equipment,Stop F,19085,34.14027433,198
05-09-2044,8,Resuce Equipment,Stop B,21229,42.62234821,52
06-09-2044,2,Medicine Equipment,Stop D,21160,93.60690892,33
07-09-2044,2,Shelter,Stop C,24344,12.60859978,40
08-09-2044,6,Medicine Equipment,Stop F,14982,92.86444639,50
09-09-2044,6,Resuce Equipment,Stop E,13986,92.57050436,35
10-09-2044,8,Medicine Equipment,Stop D,5319,26.21144582,38
11-09-2044,4,People,Stop E,16005,13.34425589,65
12-09-2044,7,People,Stop A,13695,35.53615426,33
13-09-2044,5,Shelter,Stop B,5885,12.13456184,145
14-09-2044,2,Resuce Equipment,Stop F,11228,65.57858151,123
15-09-2044,6,Medicine,Stop B,2835,71.26036546,170
16-09-2044,4,Shelter,Stop A,14495,34.71674566,82
17-09-2044,4,Resuce Equipment,Stop A,20639,51.91906682,117
18-09-2044,10,Medicine,Stop F,5877,15.47396049,30
19-09-2044,10,Shelter,Stop A,22423,4.590344768,175
20-09-2044,8,People,Stop F,8374,71.80120249,39
21-09-2044,5,Resuce Equipment,Stop E,9464,71.8344921,6
22-09-2044,4,Medicine,Stop F,2798,22.36965591,103
23-09-2044,9,Food,Stop F,20702,6.785663985,177
24-09-2044,7,People,Stop D,6879,20.59660285,18
25-09-2044,4,Resuce Equipment,Stop E,20936,35.85331256,198
26-09-2044,3,Resuce Equipment,Stop A,4858,14.73266971,64
27-09-2044,6,Food,Stop D,12270,41.67126324,143
28-09-2044,8,Medicine Equipment,Stop A,8985,8.513086581,141
29-09-2044,4,Medicine,Stop D,19825,65.63050417,156
30-09-2044,2,Medicine Equipment,Stop F,24320,24.03323968,178
01-10-2044,8,Shelter,Stop C,10392,8.066405899,178
02-10-2044,5,Shelter,Stop C,24157,82.76518975,142
03-10-2044,8,Medicine,Stop B,6859,83.35994002,140
04-10-2044,2,Resuce Equipment,Stop F,3125,3.643621172,57
05-10-2044,3,People,Stop F,7111,53.63409953,172
06-10-2044,5,Resuce Equipment,Stop D,18861,73.41104051,90
07-10-2044,7,Shelter,Stop E,8253,12.12402148,113
08-10-2044,1,People,Stop C,9767,52.17117766,182
09-10-2044,3,People,Stop D,10935,76.51522482,181
10-10-2044,3,Medicine,Stop F,22102,63.14198146,118
11-10-2044,3,Shelter,Stop D,12603,92.22352068,89
12-10-2044,2,Medicine Equipment,Stop E,14145,2.193111356,7
13-10-2044,6,People,Stop D,25858,2.644467477,175
14-10-2044,6,Medicine,Stop F,22400,60.3090037,85
15-10-2044,4,Resuce Equipment,Stop B,22429,55.09370777,84
16-10-2044,8,People,Stop C,14401,10.54477079,93
17-10-2044,3,Food,Stop E,16061,99.98672346,143
18-10-2044,5,Shelter,Stop F,15834,46.43295078,167
19-10-2044,2,Shelter,Stop A,22405,48.98973581,58
20-10-2044,5,Shelter,Stop A,22255,42.86741994,116
21-10-2044,1,Medicine,Stop A,4266,51.24050878,75
22-10-2044,2,Shelter,Stop A,21154,8.027829234,117
23-10-2044,3,Food,Stop F,9031,1.086062997,101
24-10-2044,7,Medicine Equipment,Stop A,9150,16.12222681,57
25-10-2044,10,Food,Stop B,2699,29.34298707,128
26-10-2044,10,People,Stop E,20067,11.72944415,13
27-10-2044,9,Medicine,Stop A,18335,67.9609924,141
28-10-2044,9,People,Stop B,2661,97.57899112,84
29-10-2044,10,Resuce Equipment,Stop A,21151,32.55241334,29
30-10-2044,3,Medicine,Stop A,4540,80.27606791,195
31-10-2044,4,Medicine Equipment,Stop A,24794,50.83846004,92
01-11-2044,7,Medicine,Stop B,9564,12.76182398,19
02-11-2044,8,Food,Stop F,21872,28.95252451,67
03-11-2044,9,Shelter,Stop F,13387,50.70234853,45
